,city,trips_in_first_30_days,avg_rating_of_driver,avg_surge,phone,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,active
386,Astapor,3,4.0,1.0,iPhone,0.0,False,66.7,2.67,5.0,0.0
387,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,8.44,5.0,0.0
388,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,1.77,5.0,1.0
390,Winterfell,0,5.0,1.0,iPhone,0.0,False,57.1,3.5,4.7,1.0
391,Winterfell,7,4.9,1.18,Android,7.1,False,7.1,4.67,4.2,0.0
392,Astapor,5,4.0,1.0,Android,0.0,True,100.0,0.79,5.0,0.0
393,Astapor,13,4.8,1.0,Android,0.0,True,100.0,3.17,4.7,1.0
394,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,1.42,5.0,1.0
395,King's Landing,2,5.0,1.0,iPhone,0.0,False,100.0,1.8800000000000001,5.0,0.0
396,Astapor,4,4.7,1.0,iPhone,0.0,True,79.2,6.28,4.9,1.0
397,Astapor,1,5.0,1.0,iPhone,0.0,True,0.0,4.29,5.0,0.0
398,Winterfell,1,3.5,1.0,Android,0.0,True,66.7,8.88,4.7,0.0
399,Winterfell,3,4.5,1.0,Android,0.0,False,100.0,5.33,4.7,0.0
400,Astapor,0,4.6,1.0,iPhone,0.0,True,60.0,9.2,4.8,0.0
401,Astapor,0,4.4,1.06,iPhone,11.1,False,66.7,3.99,4.9,1.0
403,Winterfell,3,4.8,1.04,iPhone,6.5,False,54.8,2.7600000000000002,4.7,1.0
404,Winterfell,5,4.0,1.0,iPhone,0.0,True,50.0,4.62,4.7,1.0
405,Astapor,5,5.0,1.1,Android,40.0,False,40.0,3.66,4.8,0.0
406,King's Landing,13,4.7,1.07,iPhone,15.4,True,76.9,5.77,4.9,1.0
407,Winterfell,2,5.0,1.35,iPhone,20.0,False,80.0,4.05,5.0,1.0
408,Winterfell,5,4.4,1.0,iPhone,0.0,False,31.0,1.51,4.7,1.0
409,King's Landing,0,5.0,1.0,iPhone,0.0,False,33.3,1.8800000000000001,5.0,1.0
410,Winterfell,4,4.5,1.0,iPhone,0.0,False,92.9,1.43,4.3,1.0
411,Winterfell,5,5.0,1.3,iPhone,21.1,True,56.1,1.91,4.9,1.0
412,Astapor,7,4.9,1.18,iPhone,20.0,True,46.7,3.6,4.8,1.0
413,Winterfell,0,5.0,1.0,iPhone,0.0,False,16.7,4.51,4.7,0.0
414,Astapor,1,4.0,1.0,iPhone,0.0,False,0.0,14.99,5.0,0.0
415,Astapor,2,5.0,1.0,iPhone,0.0,False,0.0,2.41,5.0,0.0
416,Winterfell,1,3.0,1.0,iPhone,0.0,False,100.0,0.8,4.0,0.0
417,Winterfell,0,5.0,1.5,iPhone,50.0,False,0.0,2.44,5.0,0.0
418,Astapor,3,4.3,1.0,Android,0.0,False,66.7,2.26,5.0,0.0
419,Astapor,3,5.0,1.0,Android,0.0,True,0.0,1.29,5.0,0.0
420,Winterfell,3,4.0,1.19,iPhone,50.0,False,50.0,1.76,4.8,1.0
422,Astapor,0,5.0,1.0,Android,0.0,False,100.0,1.24,5.0,0.0
424,King's Landing,8,4.3,1.25,iPhone,25.0,False,66.7,3.39,4.8,1.0
426,Winterfell,1,5.0,1.5,Android,100.0,False,0.0,8.43,5.0,0.0
427,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,5.42,5.0,0.0
428,Winterfell,1,5.0,1.04,iPhone,7.7,False,61.5,3.31,4.9,1.0
429,Astapor,2,4.3,1.04,Android,14.3,True,57.1,6.67,4.9,0.0
430,Winterfell,8,5.0,1.0,iPhone,0.0,False,100.0,1.13,4.4,0.0
431,Winterfell,1,5.0,1.45,iPhone,40.0,True,0.0,4.25,4.6,0.0
432,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,14.24,5.0,0.0
433,King's Landing,2,5.0,1.0,Android,0.0,False,0.0,7.96,5.0,0.0
435,Winterfell,2,4.1,1.33,iPhone,33.3,False,55.6,5.28,4.6,1.0
436,Winterfell,5,3.5,1.0,iPhone,0.0,True,100.0,3.22,4.0,0.0
437,Winterfell,17,4.6,1.07,iPhone,11.1,False,94.4,3.4,4.8,0.0
438,King's Landing,1,2.0,1.0,iPhone,0.0,True,50.0,14.18,5.0,0.0
439,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,2.02,5.0,0.0
440,King's Landing,2,5.0,1.0,iPhone,0.0,True,0.0,2.98,5.0,1.0
441,King's Landing,2,5.0,1.0,Android,0.0,False,100.0,8.36,5.0,1.0
442,King's Landing,7,4.9,1.07,iPhone,8.1,False,91.9,4.88,4.9,1.0
443,Winterfell,0,3.0,1.0,iPhone,0.0,True,100.0,8.18,2.5,0.0
444,Winterfell,7,5.0,1.0,Android,0.0,True,60.0,3.58,4.8,1.0
445,Winterfell,0,5.0,1.0,iPhone,0.0,True,100.0,17.93,5.0,1.0
447,King's Landing,0,5.0,1.0,Android,0.0,False,100.0,4.64,5.0,0.0
448,Astapor,0,5.0,2.75,Android,100.0,False,100.0,1.66,5.0,0.0
449,King's Landing,1,5.0,1.0,iPhone,0.0,True,100.0,1.58,5.0,1.0
450,Winterfell,2,4.8,1.0,Android,0.0,False,100.0,3.21,5.0,0.0
452,Astapor,2,4.5,1.0,Android,0.0,True,85.7,5.58,5.0,1.0
453,Astapor,0,5.0,1.0,Android,0.0,False,100.0,2.91,5.0,0.0
454,King's Landing,20,4.9,1.08,iPhone,10.1,True,52.2,2.15,4.8,1.0
455,Astapor,0,5.0,1.0,Android,0.0,False,100.0,0.84,5.0,0.0
456,King's Landing,4,4.8,1.07,iPhone,15.8,False,84.2,13.15,4.9,1.0
457,Astapor,2,3.5,1.04,Android,16.7,False,100.0,3.46,5.0,0.0
458,Winterfell,0,5.0,1.0,iPhone,0.0,False,75.0,5.93,5.0,1.0
459,Winterfell,0,4.0,1.0,iPhone,0.0,False,100.0,11.36,4.5,0.0
461,Astapor,2,4.0,2.63,iPhone,100.0,False,50.0,3.45,5.0,0.0
462,Astapor,1,5.0,1.0,iPhone,0.0,False,50.0,6.15,5.0,0.0
464,Astapor,2,5.0,1.0,iPhone,0.0,True,0.0,6.46,5.0,0.0
465,Astapor,0,5.0,1.0,iPhone,0.0,True,100.0,9.92,5.0,0.0
466,Winterfell,3,4.5,1.0,iPhone,0.0,True,44.4,6.93,4.7,0.0
467,King's Landing,0,4.7,1.05,iPhone,12.5,True,62.5,1.96,5.0,1.0
468,Astapor,0,5.0,1.04,iPhone,16.7,True,33.3,4.19,4.3,1.0
470,Winterfell,2,4.5,1.0,Android,0.0,False,75.0,13.12,4.3,0.0
471,Astapor,1,5.0,1.0,iPhone,0.0,False,0.0,2.05,5.0,0.0
472,Astapor,4,4.8,1.06,iPhone,25.0,False,100.0,3.5,3.8,0.0
473,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,13.92,5.0,0.0
474,Winterfell,1,1.0,1.0,Android,0.0,False,0.0,9.01,5.0,0.0
475,Astapor,0,5.0,1.0,iPhone,0.0,False,0.0,1.12,5.0,0.0
477,Winterfell,0,4.0,1.0,iPhone,0.0,False,0.0,7.24,4.5,1.0
478,Astapor,1,5.0,1.0,Android,0.0,False,100.0,13.9,5.0,0.0
479,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,0.0,5.0,0.0
480,Winterfell,2,4.5,1.01,iPhone,2.4,False,71.1,4.14,4.7,1.0
481,Astapor,2,4.3,1.0,iPhone,0.0,True,66.7,4.72,5.0,0.0
482,Winterfell,1,5.0,1.0,iPhone,0.0,False,33.3,10.14,5.0,1.0
483,Winterfell,7,5.0,1.0,iPhone,0.0,True,61.9,3.12,4.8,1.0
484,King's Landing,0,5.0,1.0,iPhone,0.0,False,0.0,16.96,5.0,1.0
486,King's Landing,3,5.0,1.23,iPhone,36.6,True,56.1,3.63,4.9,1.0
487,Astapor,10,5.0,1.05,iPhone,10.0,True,70.0,1.21,5.0,0.0
488,Winterfell,3,4.7,1.0,iPhone,0.0,False,66.7,8.82,4.4,0.0
489,Astapor,7,4.9,1.0,iPhone,0.0,False,70.6,4.08,4.7,1.0
491,King's Landing,0,5.0,1.0,iPhone,0.0,True,60.0,1.34,3.5,1.0
492,Winterfell,6,4.7,1.21,Android,15.4,True,23.1,4.43,4.7,0.0
493,Astapor,0,5.0,1.04,iPhone,14.3,False,57.1,2.34,5.0,0.0
495,King's Landing,1,5.0,1.07,iPhone,16.7,False,66.7,3.09,4.8,0.0
496,Astapor,1,4.0,1.46,iPhone,33.3,False,50.0,4.03,4.2,1.0
497,Winterfell,6,4.4,2.07,iPhone,71.4,True,57.1,2.64,4.3,1.0
498,Astapor,4,5.0,1.27,iPhone,21.4,False,21.4,2.22,4.6,1.0
499,Winterfell,1,5.0,1.0,iPhone,0.0,False,50.0,1.91,5.0,0.0
500,King's Landing,2,5.0,1.0,iPhone,0.0,False,100.0,13.75,5.0,0.0
501,King's Landing,0,5.0,1.0,iPhone,0.0,False,85.7,3.05,4.9,1.0
503,Astapor,0,4.7,1.0,iPhone,0.0,False,100.0,6.01,5.0,0.0
504,Winterfell,2,4.2,1.0,iPhone,0.0,False,37.5,3.3,5.0,0.0
505,Astapor,2,5.0,1.15,Android,20.0,False,80.0,4.93,5.0,0.0
506,Winterfell,3,3.5,1.02,iPhone,3.7,False,92.6,3.7,4.5,1.0
507,Winterfell,2,5.0,1.25,iPhone,50.0,False,100.0,1.57,5.0,0.0
508,Astapor,5,3.5,1.0,Android,0.0,False,100.0,2.39,5.0,0.0
509,Winterfell,1,4.0,1.0,iPhone,0.0,False,0.0,11.61,4.0,0.0
510,Winterfell,7,4.0,1.0,iPhone,0.0,True,100.0,1.6300000000000001,4.0,0.0
511,Astapor,5,4.3,1.0,Android,0.0,True,50.0,5.28,4.8,0.0
512,Winterfell,2,4.5,1.0,iPhone,0.0,False,87.5,5.74,5.0,1.0
514,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,4.95,4.8,1.0
515,King's Landing,3,5.0,1.25,Android,25.0,False,25.0,4.95,5.0,0.0
517,King's Landing,2,5.0,1.0,Android,0.0,True,55.6,2.91,4.9,1.0
518,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,0.93,5.0,0.0
520,King's Landing,0,5.0,1.0,iPhone,0.0,True,92.9,6.67,5.0,1.0
521,King's Landing,2,4.5,1.0,iPhone,0.0,False,100.0,25.29,5.0,0.0
523,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,2.71,5.0,0.0
524,Astapor,0,4.0,1.0,Android,0.0,True,100.0,1.86,5.0,0.0
525,Astapor,2,5.0,1.0,Android,0.0,True,100.0,3.07,5.0,0.0
526,King's Landing,1,5.0,1.0,iPhone,0.0,False,100.0,2.4,5.0,0.0
529,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,2.61,5.0,0.0
530,Winterfell,4,5.0,1.06,iPhone,7.7,True,7.7,2.63,4.8,1.0
531,King's Landing,0,4.0,1.0,iPhone,0.0,True,100.0,2.27,5.0,1.0
533,Winterfell,0,5.0,1.0,Android,0.0,True,60.0,5.09,5.0,1.0
535,Winterfell,2,4.0,1.0,iPhone,0.0,False,100.0,2.25,5.0,0.0
537,Winterfell,0,4.5,1.0,Android,0.0,False,66.7,21.07,5.0,1.0
538,Astapor,1,5.0,1.0,iPhone,0.0,True,50.0,5.66,3.0,0.0
539,Astapor,1,3.0,1.0,Android,0.0,False,100.0,4.65,5.0,0.0
540,Winterfell,1,5.0,1.0,Android,0.0,False,100.0,2.62,5.0,0.0
542,Winterfell,12,4.9,1.0,iPhone,0.0,False,66.7,3.47,4.9,1.0
544,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,2.11,5.0,0.0
545,Winterfell,2,2.5,1.13,Android,50.0,False,100.0,5.21,4.5,0.0
546,Winterfell,0,4.0,1.08,iPhone,33.3,False,33.3,2.65,3.7,1.0
547,Winterfell,0,4.2,1.17,iPhone,8.3,True,58.3,7.93,4.7,1.0
549,Astapor,1,4.0,1.25,iPhone,12.5,True,75.0,5.75,5.0,0.0
550,Winterfell,3,5.0,1.0,iPhone,0.0,False,25.0,4.89,4.8,1.0
551,Winterfell,2,4.4,1.14,Android,7.1,False,78.6,2.99,5.0,0.0
553,Winterfell,0,3.3,1.03,Android,11.1,False,77.8,4.17,4.7,1.0
554,Winterfell,6,4.6,1.36,Android,33.3,False,66.7,6.03,4.9,0.0
556,Winterfell,8,4.3,1.02,iPhone,2.0,True,100.0,1.45,4.7,1.0
557,Astapor,0,5.0,1.0,iPhone,0.0,False,0.0,4.81,5.0,0.0
558,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,22.81,5.0,0.0
559,Winterfell,13,5.0,1.04,iPhone,5.7,False,74.3,2.79,4.9,0.0
562,King's Landing,1,4.5,1.0,iPhone,0.0,True,16.7,11.6,5.0,1.0
563,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,0.08,5.0,0.0
564,Winterfell,4,3.9,1.11,iPhone,10.5,True,47.4,2.86,4.8,1.0
565,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,2.12,5.0,0.0
566,Winterfell,3,5.0,1.0,iPhone,0.0,False,100.0,6.71,4.8,0.0
567,Winterfell,5,5.0,1.96,Android,61.5,False,84.6,1.76,4.8,0.0
568,Astapor,1,1.0,1.0,Android,0.0,True,50.0,2.41,5.0,0.0
569,Astapor,0,5.0,1.0,Android,0.0,False,0.0,3.95,5.0,0.0
571,Winterfell,0,5.0,1.0,Android,0.0,False,0.0,15.86,5.0,0.0
572,Winterfell,1,4.3,1.0,iPhone,0.0,False,88.9,2.13,4.1,1.0
573,Astapor,17,4.8,1.03,iPhone,5.4,True,56.5,1.8900000000000001,4.8,1.0
574,Winterfell,0,5.0,1.0,Android,0.0,True,100.0,19.9,5.0,0.0
575,King's Landing,6,4.9,1.04,iPhone,4.3,True,47.8,3.15,4.9,1.0
576,Winterfell,5,4.8,1.0,iPhone,0.0,False,50.0,1.04,4.8,0.0
577,Winterfell,1,3.0,1.0,iPhone,0.0,False,100.0,15.1,5.0,0.0
578,Winterfell,3,4.5,1.0,iPhone,0.0,False,66.7,1.4,4.3,0.0
579,Winterfell,1,4.0,1.0,iPhone,0.0,True,0.0,2.23,2.0,0.0
580,King's Landing,0,5.0,1.0,iPhone,0.0,False,66.7,6.38,5.0,1.0
581,Winterfell,1,4.0,1.0,Android,0.0,False,100.0,18.14,5.0,0.0
583,Astapor,3,5.0,1.0,iPhone,0.0,False,50.0,2.38,5.0,0.0
585,King's Landing,0,5.0,1.0,iPhone,0.0,False,66.7,5.75,5.0,1.0
586,Astapor,11,5.0,1.42,iPhone,34.8,True,47.8,2.31,4.6,1.0
587,Winterfell,4,3.0,1.0,iPhone,0.0,True,83.3,6.23,4.8,1.0
588,Winterfell,3,5.0,1.46,iPhone,33.3,True,100.0,3.33,4.8,0.0
590,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,1.18,5.0,0.0
591,King's Landing,6,5.0,1.04,iPhone,3.6,False,60.7,5.24,4.7,1.0
592,King's Landing,1,4.3,1.1,iPhone,16.7,True,58.3,3.99,4.9,1.0
593,Winterfell,4,5.0,1.44,iPhone,25.0,False,25.0,2.42,4.7,0.0
594,Winterfell,2,4.3,1.0,Android,0.0,False,100.0,1.72,5.0,0.0
595,Winterfell,5,4.8,1.0,Android,0.0,True,100.0,4.49,5.0,0.0
596,Astapor,0,4.5,1.13,Android,50.0,False,0.0,3.29,4.5,0.0
597,Astapor,3,5.0,1.14,iPhone,18.8,True,31.3,4.0,4.6,1.0
598,Winterfell,1,5.0,1.25,iPhone,100.0,False,0.0,4.29,5.0,0.0
599,Winterfell,11,4.8,1.07,iPhone,14.3,False,77.1,6.12,4.9,1.0
600,Winterfell,3,3.3,1.0,iPhone,0.0,False,33.3,4.36,5.0,0.0
601,King's Landing,1,4.6,1.0,Android,0.0,False,14.3,5.45,5.0,1.0
602,Winterfell,0,5.0,1.0,iPhone,0.0,False,100.0,0.92,5.0,0.0
603,Winterfell,2,5.0,1.25,iPhone,50.0,False,0.0,6.46,5.0,0.0
604,Winterfell,9,4.3,1.06,iPhone,7.5,True,80.0,2.36,4.5,1.0
605,Winterfell,2,4.0,1.25,iPhone,50.0,False,50.0,7.4,5.0,0.0
606,Astapor,0,5.0,1.0,iPhone,0.0,True,50.0,1.97,5.0,1.0
607,Astapor,1,5.0,1.0,iPhone,0.0,True,100.0,3.94,5.0,0.0
608,Winterfell,0,5.0,1.0,iPhone,0.0,True,50.0,9.28,5.0,0.0
609,Astapor,1,3.9,1.0,iPhone,0.0,False,62.5,1.87,5.0,1.0
610,Winterfell,1,4.1,1.0,Android,0.0,False,90.9,7.73,4.9,0.0
612,King's Landing,1,5.0,1.0,iPhone,0.0,False,50.0,3.2,5.0,1.0
613,Winterfell,0,4.0,1.0,iPhone,0.0,False,0.0,3.17,5.0,1.0
614,Winterfell,1,4.3,1.07,Android,8.3,True,41.7,2.79,4.6,1.0
615,Astapor,2,4.0,1.13,iPhone,50.0,False,50.0,4.51,5.0,1.0
616,Winterfell,2,5.0,1.0,Android,0.0,True,100.0,5.6,5.0,0.0
617,Winterfell,3,5.0,1.0,Android,0.0,False,100.0,7.92,4.0,0.0
618,King's Landing,1,5.0,1.33,Android,33.3,False,66.7,1.35,5.0,1.0
619,Winterfell,1,2.0,1.0,Android,0.0,False,0.0,4.05,5.0,0.0
620,Winterfell,1,5.0,1.0,Android,0.0,True,0.0,2.06,5.0,0.0
621,Winterfell,3,4.5,1.0,iPhone,0.0,False,42.9,3.48,4.9,0.0
622,King's Landing,0,5.0,1.0,Android,0.0,False,25.0,8.14,4.8,0.0
623,Winterfell,3,3.0,1.54,iPhone,42.9,False,57.1,3.85,4.1,0.0
624,Winterfell,1,5.0,1.0,Android,0.0,True,83.3,5.2,4.3,1.0
625,Winterfell,2,4.0,1.0,iPhone,0.0,False,0.0,2.83,5.0,0.0
626,King's Landing,0,4.7,1.02,iPhone,6.3,False,81.3,13.08,4.8,1.0
628,Astapor,1,5.0,1.0,iPhone,0.0,False,100.0,1.68,5.0,0.0
629,Winterfell,2,4.8,1.2,iPhone,40.0,False,20.0,1.75,5.0,0.0
631,Astapor,0,5.0,2.0,Android,100.0,False,0.0,2.33,5.0,0.0
632,Astapor,0,5.0,1.0,iPhone,0.0,False,100.0,10.27,4.8,1.0
635,Astapor,0,5.0,1.0,iPhone,0.0,True,50.0,2.95,4.5,0.0
636,King's Landing,1,5.0,1.0,Android,0.0,True,0.0,4.23,5.0,1.0
637,Winterfell,1,4.3,1.06,iPhone,12.5,True,50.0,4.85,4.9,0.0
638,Winterfell,3,5.0,1.13,iPhone,25.0,False,50.0,3.33,4.5,0.0
640,Winterfell,0,4.5,1.08,iPhone,33.3,False,33.3,6.12,5.0,0.0
641,Winterfell,11,4.2,1.0,iPhone,0.0,True,88.2,3.52,4.8,1.0
642,Winterfell,2,5.0,1.3800000000000001,Android,50.0,False,50.0,2.88,5.0,0.0
643,Astapor,0,4.4,1.0,iPhone,0.0,True,82.5,2.65,4.9,1.0
644,Winterfell,4,5.0,1.44,Android,33.3,False,44.4,5.02,4.6,0.0
645,Astapor,5,4.7,1.0,iPhone,0.0,False,50.0,2.55,5.0,0.0
646,Astapor,0,5.0,1.25,iPhone,100.0,False,0.0,1.93,5.0,0.0
647,Winterfell,3,5.0,1.0,Android,0.0,False,100.0,1.9000000000000001,4.7,0.0
648,Astapor,6,4.4,1.04,iPhone,15.4,True,100.0,13.83,4.8,0.0
649,Winterfell,2,4.0,1.0,iPhone,0.0,False,80.0,3.63,4.4,1.0
650,Astapor,1,4.0,1.0,iPhone,0.0,True,0.0,2.24,3.0,0.0
651,Winterfell,1,4.3,1.03,Android,6.7,True,53.3,3.95,4.8,1.0
654,Winterfell,1,5.0,1.0,Android,0.0,True,100.0,2.83,5.0,0.0
655,King's Landing,3,5.0,1.0,iPhone,0.0,True,66.7,2.35,5.0,1.0
656,King's Landing,2,5.0,2.0,iPhone,66.7,False,33.3,2.52,4.5,1.0
657,Winterfell,0,4.8,1.0,iPhone,0.0,False,100.0,12.06,4.5,1.0
658,Winterfell,0,5.0,1.0,Android,0.0,False,100.0,6.0,5.0,1.0
660,Astapor,2,4.0,1.0,iPhone,0.0,False,100.0,3.55,5.0,0.0
663,Winterfell,42,5.0,1.05,iPhone,4.3,True,71.6,1.9000000000000001,4.5,1.0
664,Astapor,1,5.0,1.0,Android,0.0,False,0.0,1.01,5.0,0.0
665,Astapor,1,5.0,1.0,iPhone,0.0,False,0.0,5.52,5.0,0.0
666,Winterfell,1,5.0,1.0,Android,0.0,False,0.0,1.39,5.0,0.0
667,Winterfell,5,4.6,1.0,iPhone,0.0,True,100.0,5.56,5.0,1.0
668,Astapor,1,5.0,1.0,Android,0.0,False,100.0,6.4,5.0,0.0
669,Winterfell,2,5.0,1.0,iPhone,0.0,False,0.0,1.19,4.0,0.0
671,Winterfell,7,4.3,1.15,iPhone,13.5,True,75.0,2.7600000000000002,4.8,1.0
672,Winterfell,0,4.3,1.0,iPhone,0.0,False,100.0,4.85,4.1,0.0
673,Astapor,15,5.0,1.14,iPhone,19.7,True,49.3,2.44,4.8,0.0
674,Astapor,1,4.9,1.0,Android,0.0,False,100.0,10.11,4.6,0.0
675,Astapor,13,3.9,1.1,Android,4.2,True,62.5,2.83,4.8,1.0
676,King's Landing,0,4.7,1.0,iPhone,0.0,True,66.7,7.7,5.0,1.0
677,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,8.18,5.0,0.0
678,King's Landing,6,5.0,1.15,Android,10.0,False,40.0,5.36,5.0,0.0
679,Winterfell,3,4.8,1.09,Android,9.1,False,45.5,3.26,4.6,1.0
680,Winterfell,0,5.0,1.0,Android,0.0,True,100.0,2.26,5.0,0.0
682,Astapor,3,4.7,1.0,Android,0.0,False,0.0,1.91,4.0,0.0
683,Winterfell,6,4.8,1.03,iPhone,8.3,True,41.7,2.14,4.7,1.0
685,Astapor,0,5.0,1.54,iPhone,57.1,False,100.0,5.21,4.9,0.0
686,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,18.51,4.0,0.0
687,Astapor,0,5.0,2.0,Android,50.0,False,0.0,2.13,5.0,0.0
688,Winterfell,3,5.0,1.08,iPhone,22.2,False,55.6,1.45,4.2,1.0
691,King's Landing,2,5.0,1.0,Android,0.0,False,0.0,1.67,5.0,0.0
692,Astapor,5,4.0,1.0,iPhone,0.0,False,83.3,2.74,4.8,0.0
693,Winterfell,0,5.0,1.25,iPhone,100.0,False,0.0,2.83,5.0,0.0
695,Astapor,0,4.0,1.0,iPhone,0.0,False,0.0,3.66,5.0,0.0
696,King's Landing,27,5.0,1.1,iPhone,14.0,True,54.2,2.77,4.8,1.0
697,King's Landing,8,4.6,1.0,iPhone,0.0,True,91.7,17.28,4.9,1.0
698,Astapor,1,5.0,2.0,Android,100.0,False,100.0,1.78,5.0,0.0
699,Winterfell,0,4.0,1.06,iPhone,25.0,True,25.0,3.28,4.8,1.0
700,Astapor,9,4.8,1.01,Android,4.5,True,63.6,2.75,4.8,1.0
701,Astapor,26,5.0,1.04,iPhone,5.4,True,84.9,2.1,4.7,1.0
703,King's Landing,5,5.0,1.13,Android,16.7,False,16.7,4.69,5.0,0.0
704,King's Landing,3,4.0,1.0,Android,0.0,True,100.0,4.82,5.0,0.0
705,King's Landing,13,4.9,1.19,iPhone,24.7,True,54.5,2.16,4.7,1.0
706,Winterfell,0,4.0,1.0,Android,0.0,True,100.0,1.87,4.7,0.0
707,Winterfell,2,4.0,1.0,Android,0.0,False,80.0,1.0,5.0,0.0
708,Winterfell,6,4.9,1.0,iPhone,0.0,False,73.3,1.82,4.6,1.0
709,Astapor,0,5.0,1.0,iPhone,0.0,True,0.0,2.02,5.0,0.0
710,Winterfell,1,4.8,1.01,iPhone,0.9,False,68.9,5.53,4.7,1.0
711,King's Landing,18,4.2,1.0,iPhone,0.0,True,78.6,2.89,4.5,1.0
712,Astapor,0,5.0,1.0,iPhone,0.0,False,33.3,1.02,5.0,0.0
714,Winterfell,3,5.0,1.1,iPhone,5.0,True,75.0,3.56,4.5,1.0
715,Astapor,0,4.5,1.0,iPhone,0.0,False,100.0,1.91,5.0,0.0
716,Winterfell,6,5.0,1.0,iPhone,0.0,True,46.2,5.86,4.4,1.0
717,Winterfell,3,4.7,1.0,iPhone,0.0,True,66.7,14.84,4.8,0.0
718,Astapor,0,5.0,1.0,iPhone,0.0,True,0.0,0.62,5.0,0.0
719,Winterfell,2,5.0,1.0,Android,0.0,True,33.3,10.68,5.0,0.0
720,King's Landing,0,5.0,1.0,Android,0.0,False,0.0,1.32,5.0,0.0
721,Winterfell,5,2.8,1.0,iPhone,0.0,True,60.0,4.14,5.0,0.0
722,Winterfell,0,5.0,1.0,iPhone,0.0,False,0.0,7.89,5.0,0.0
723,Astapor,0,5.0,1.0,iPhone,0.0,False,66.7,3.1,5.0,0.0
724,Winterfell,1,3.0,1.0,Android,0.0,True,100.0,5.43,5.0,0.0
726,Astapor,4,5.0,1.02,iPhone,3.3,True,70.0,3.43,4.8,1.0
727,Astapor,7,4.8,1.2,iPhone,22.6,True,76.4,4.07,4.8,1.0
728,Astapor,2,5.0,1.0,iPhone,0.0,False,100.0,1.93,4.0,1.0
729,Astapor,0,4.0,1.0,iPhone,0.0,True,100.0,6.8,5.0,0.0
730,King's Landing,4,5.0,1.1,iPhone,10.0,False,50.0,16.8,4.8,1.0
731,Winterfell,2,5.0,1.0,Android,0.0,True,66.7,13.62,5.0,0.0
734,Winterfell,2,4.6,1.04,iPhone,12.0,False,78.0,1.86,4.7,1.0
735,King's Landing,3,4.7,1.0,Android,0.0,False,55.6,2.8,4.9,1.0
736,Winterfell,2,5.0,1.0,Android,0.0,False,0.0,4.2,5.0,0.0
737,Winterfell,2,5.0,1.0,iPhone,0.0,False,50.0,8.72,5.0,0.0
738,Winterfell,1,5.0,1.0,Android,0.0,True,66.7,6.48,5.0,0.0
741,Winterfell,3,5.0,1.56,iPhone,25.0,False,25.0,4.56,5.0,0.0
742,King's Landing,1,4.2,1.25,iPhone,50.0,False,10.0,1.99,4.4,1.0
743,King's Landing,2,4.7,1.02,iPhone,10.0,False,40.0,3.71,4.8,1.0
744,Winterfell,1,4.0,1.0,iPhone,0.0,False,100.0,3.57,4.0,0.0
745,Winterfell,1,5.0,1.0,iPhone,0.0,False,100.0,14.88,5.0,0.0
746,Winterfell,6,3.9,1.0,iPhone,0.0,False,100.0,1.9000000000000001,3.9,0.0
747,Astapor,2,5.0,1.16,iPhone,9.1,True,81.8,3.2,4.5,1.0
748,Winterfell,2,3.5,1.0,Android,0.0,False,44.4,1.43,4.7,0.0
749,Winterfell,1,5.0,1.0,iPhone,0.0,False,0.0,16.1,5.0,0.0
750,Winterfell,2,3.3,1.11,iPhone,18.8,True,43.8,7.8,4.4,1.0
752,King's Landing,1,4.8,1.0,iPhone,0.0,True,50.0,13.94,5.0,0.0
753,Astapor,0,5.0,1.0,Android,0.0,False,0.0,5.71,5.0,1.0
754,Winterfell,0,5.0,1.0,Android,0.0,False,50.0,10.86,5.0,0.0
755,King's Landing,1,5.0,1.3,iPhone,20.0,True,0.0,2.05,4.0,1.0
757,Astapor,0,4.5,1.0,iPhone,0.0,False,50.0,2.55,4.8,0.0
758,Winterfell,3,3.0,1.0,Android,0.0,True,55.6,2.17,4.7,0.0
759,King's Landing,0,5.0,1.5,iPhone,50.0,False,100.0,7.59,5.0,0.0
760,King's Landing,2,4.6,1.0,iPhone,0.0,False,72.2,1.0,5.0,1.0
761,Winterfell,0,4.0,1.0,iPhone,0.0,True,100.0,9.94,5.0,0.0
762,Astapor,4,5.0,1.13,iPhone,25.0,False,0.0,6.23,5.0,0.0
